gender,number_of_dependents,education_level,employment_type,monthly_income,loan_amount_requested,loan_tenure_months,area_type,loan_type,loan_status,data_source,credit_score,total_assets_value,liquid_assets_value,savings_balance,application_id,age,marital_status,occupation,income_type,state,loan_purpose,existing_emi,is_synthetic_age,is_synthetic_gender,is_synthetic_marital_status,is_synthetic_occupation,is_synthetic_employment_type,is_synthetic_income_type,is_synthetic_area_type,is_synthetic_credit_score,is_synthetic_existing_emi,is_synthetic_savings_balance,is_synthetic_total_assets_value,is_synthetic_liquid_assets_value,is_synthetic_state,is_synthetic_loan_purpose,loan_to_income_ratio,debt_to_income_ratio
Male,3.0,Higher Secondary,Contract,183333.33333333334,6400000.0,240.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,667.0,21400000.0,11200000.0,2900000.0,1811,22.0,Single,Business & Management,Salary,Bihar,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.909090909090909,0.0
Female,1.0,Undergraduate,Full-Time,3541.0,112000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,650.0,22842.84595500389,6421.032962085999,6212.71986621257,319,28.0,Single,Other,Salary,Sikkim,Home Purchase,425.2562243479349,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.6357902664030877,0.12009495180681584
Male,3.0,Undergraduate,Part-Time,308333.3333333333,9000000.0,72.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,483.0,23200000.0,13500000.0,3600000.0,3237,44.0,Married,Finance & Accounting,Salary,Bihar,Working Capital,37655.89870336067,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.4324324324324325,0.1221272390379265
Male,5.0,Higher Secondary,Self-Employed,141666.66666666666,6000000.0,216.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,420.0,8100000.0,6000000.0,2300000.0,826,21.0,Married,Business & Management,Self-Employment Income,Jharkhand,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.5294117647058822,0.0
Male,4.0,Undergraduate,Part-Time,325000.0,12600000.0,96.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,553.0,27500000.0,16800000.0,4500000.0,3582,42.0,Single,Finance & Accounting,Salary,Manipur,Home Purchase,18702.886892667182,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.230769230769231,0.05754734428512979
Male,0.0,Undergraduate,Self-Employed,416666.6666666667,18900000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,641.0,39100000.0,26300000.0,6700000.0,1948,38.0,In a relationship,Other,Business Income,Nagaland,Home Purchase,34780.33777375834,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.78,0.08347281065702002
Female,4.0,Undergraduate,Full-Time,33333.333333333336,1500000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,846.0,2500000.0,2200000.0,600000.0,3566,21.0,Single,Healthcare,Salary,Kerala,Home Renovation,1411.918038669959,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.75,0.042357541160098766
Male,2.0,Higher Secondary,Self-Employed,33333.333333333336,1300000.0,24.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,885.0,2100000.0,1600000.0,500000.0,4187,40.0,Single,Retail & Customer Service,Business Income,Puducherry,Home Purchase,4509.66807961809,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.25,0.1352900423885427
Male,4.0,Undergraduate,Self-Employed,241666.66666666666,8300000.0,120.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,318.0,25800000.0,13000000.0,2100000.0,2581,35.0,Married,Government Services,Business Income,Chandigarh,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.8620689655172415,0.0
Male,3.0,Higher Secondary,Self-Employed,775000.0,23500000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,728.0,50500000.0,37100000.0,9800000.0,2651,27.0,Single,Sales & Marketing,Business Income,Gujarat,Home Renovation,54242.76432435082,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5268817204301075,0.06999066364432364
Male,4.0,Undergraduate,Full-Time,491666.6666666667,14400000.0,72.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,745.0,39900000.0,19500000.0,3000000.0,4774,48.0,Married,Healthcare,Salary,Ladakh,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.440677966101695,0.0
Male,5.0,Higher Secondary,Self-Employed,241666.66666666666,11100000.0,48.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,683.0,18300000.0,12700000.0,3300000.0,4482,43.0,Widowed,Business & Management,Freelance Income,Jammu and Kashmir,Home Renovation,22449.376837339692,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8275862068965516,0.09289397312002631
Male,5.0,Undergraduate,Self-Employed,50000.0,1400000.0,120.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,877.0,4500000.0,2700000.0,700000.0,3285,31.0,Single,Other,Business Income,Ladakh,Working Capital,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3333333333333335,0.0
Male,1.0,Higher Secondary,Full-Time,116666.66666666667,3300000.0,96.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,306.0,7500000.0,3500000.0,800000.0,1626,33.0,Single,Sales & Marketing,Salary,Himachal Pradesh,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.357142857142857,0.0
Female,1.0,Undergraduate,Part-Time,550000.0,18500000.0,96.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,712.0,37500000.0,32000000.0,7600000.0,3105,34.0,In a relationship,Business & Management,Salary,Andhra Pradesh,Home Renovation,49087.012719884515,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.803030303030303,0.08924911403615367
Male,2.0,Undergraduate,Full-Time,7583.0,187000.0,360.0,Urban,Home Loan,1,ds1_loan_prediction,661.0101379607255,72677.40285391857,33053.02873731845,9366.670389312507,613,35.0,In a relationship,Student,Salary,Andaman and Nicobar Islands,Home Renovation,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.055035386170821,0.0
Male,5.0,Higher Secondary,Full-Time,191666.66666666666,5700000.0,216.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,329.0,16500000.0,7600000.0,2700000.0,1109,48.0,Single,Manufacturing,Salary,Punjab,Business Expansion,38508.03955788653,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.4782608695652173,0.20091151073679928
Male,4.0,Higher Secondary,Full-Time,100000.0,4300000.0,96.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,598.0,7900000.0,4500000.0,1300000.0,1403,40.0,Married,Manufacturing,Salary,Manipur,Home Purchase,17348.137292691812,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5833333333333335,0.17348137292691812
Male,1.0,Undergraduate,Contract,208333.33333333334,6900000.0,240.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,495.0,17500000.0,9400000.0,3700000.0,2331,34.0,Married,Business & Management,Salary,Odisha,Home Renovation,10385.119660646988,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.76,0.049848574371105535
Female,0.0,Higher Secondary,Part-Time,1907.0,120000.0,360.0,Urban,Home Loan,1,ds1_loan_prediction,724.6836169556541,6251.215863061495,2299.8141126746764,12816.626356800774,198,25.0,Single,Transportation & Logistics,Salary,Rajasthan,Home Purchase,159.23195413736997,True,False,True,True,True,True,False,True,True,True,True,True,True,True,5.243838489774515,0.08349866499075509
Female,1.0,Undergraduate,Contract,4608.0,140000.0,180.0,Semiurban,Home Loan,1,ds1_loan_prediction,767.6415843127277,34401.49576686377,11376.954371686428,10494.022019689766,541,50.0,Married,Other,Salary,Uttarakhand,Home Purchase,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.5318287037037037,0.0
Male,4.0,Undergraduate,Full-Time,258333.33333333334,6300000.0,48.0,Rural,Business Loan,0,ds2_loan_approval_kaggle,370.0,24300000.0,11600000.0,2800000.0,3911,28.0,Single,Healthcare,Salary,Manipur,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.032258064516129,0.0
Male,2.0,Undergraduate,Full-Time,5819.0,120000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,788.8533579233141,45178.93295457014,13823.854393940133,5610.069554444846,241,34.0,In a relationship,Retail & Customer Service,Salary,Assam,Home Renovation,59.54449849554086,True,False,True,True,True,True,False,True,True,True,True,True,True,True,1.7185083347654235,0.010232771695401419
Male,1.0,Undergraduate,Part-Time,3400.0,173000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,713.2554452273673,35427.013110924694,7423.883272532112,2645.258800134336,607,38.0,Married,Government Services,Salary,Assam,Home Renovation,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,4.240196078431373,0.0
Male,3.0,Higher Secondary,Contract,358333.3333333333,11100000.0,72.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,312.0,22000000.0,13400000.0,3300000.0,2085,38.0,Single,Business & Management,Salary,Uttar Pradesh,Home Renovation,118142.79907446587,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.5813953488372094,0.3297008346264164
Female,1.0,Undergraduate,Full-Time,525000.0,19000000.0,240.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,673.0,42900000.0,20200000.0,4200000.0,3648,29.0,Married,Other,Salary,Assam,Home Renovation,37990.40452542927,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.015873015873016,0.07236267528653195
Male,2.0,Higher Secondary,Full-Time,2281.0,113000.0,360.0,Rural,Home Loan,0,ds1_loan_prediction,651.7105935083446,12976.888812554802,4559.7889087332915,2668.2519389268346,154,36.0,Married,Construction,Salary,Goa,Home Renovation,291.82979857934714,True,False,True,True,True,True,False,True,True,True,True,True,True,True,4.128306298407131,0.12793941191554017
Female,2.0,Undergraduate,Full-Time,208333.33333333334,8700000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,684.0,12900000.0,12300000.0,2600000.0,2773,38.0,Single,Engineering & Technology,Salary,Nagaland,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.48,0.0
Male,0.0,Higher Secondary,Contract,475000.0,21400000.0,96.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,340.0,26100000.0,21000000.0,3800000.0,3523,42.0,Married,Other,Salary,West Bengal,Home Renovation,108501.17033191353,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.754385964912281,0.228423516488239
Male,1.0,Undergraduate,Self-Employed,491666.6666666667,16700000.0,192.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,308.0,39000000.0,24400000.0,5300000.0,888,25.0,Married,Engineering & Technology,Self-Employment Income,West Bengal,Home Renovation,25918.300155112724,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.830508474576271,0.05271518675616147
Female,0.0,Undergraduate,Full-Time,3762.0,135000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,731.3942327613385,31590.9388909366,14887.61052031983,5581.274238537776,307,37.0,Single,Education,Salary,Uttarakhand,Home Purchase,715.4070441475978,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.9904306220095696,0.19016667840180698
Female,1.0,Undergraduate,Part-Time,83333.33333333333,3000000.0,216.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,614.0,7900000.0,4400000.0,700000.0,4746,45.0,Married,Finance & Accounting,Salary,Mizoram,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0,0.0
Male,5.0,Higher Secondary,Self-Employed,816666.6666666666,27800000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,827.0,59600000.0,42300000.0,9500000.0,3461,26.0,Single,Sales & Marketing,Business Income,Kerala,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.836734693877551,0.0
Male,1.0,Higher Secondary,Full-Time,733333.3333333334,17500000.0,240.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,832.0,36800000.0,31400000.0,7400000.0,1518,25.0,Single,Sales & Marketing,Salary,Gujarat,Business Expansion,103987.69958303844,True,True,True,True,True,True,True,False,True,False,False,False,True,True,1.9886363636363635,0.14180140852232515
Female,2.0,Higher Secondary,Full-Time,358333.3333333333,14500000.0,120.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,594.0,31400000.0,19300000.0,5300000.0,2602,25.0,Single,Sales & Marketing,Salary,West Bengal,Home Renovation,9912.10668843592,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.372093023255814,0.027661693084007222
Male,4.0,Undergraduate,Self-Employed,600000.0,23100000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,644.0,39300000.0,22500000.0,4200000.0,1431,50.0,Single,Engineering & Technology,Freelance Income,Madhya Pradesh,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.2083333333333335,0.0
Male,2.0,Undergraduate,Self-Employed,416666.6666666667,15900000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,699.0,40000000.0,25300000.0,7200000.0,2549,38.0,Married,Healthcare,Self-Employment Income,Himachal Pradesh,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.18,0.0
Male,1.0,Higher Secondary,Full-Time,500000.0,20000000.0,144.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,637.0,43700000.0,28600000.0,8600000.0,4523,50.0,Widowed,Business & Management,Salary,Lakshadweep,Home Purchase,28768.961081920235,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.3333333333333335,0.05753792216384047
Male,4.0,Undergraduate,Full-Time,800000.0,27500000.0,240.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,679.0,75000000.0,44100000.0,6300000.0,1804,32.0,Married,Finance & Accounting,Salary,Punjab,Home Purchase,35980.69149693956,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.8645833333333335,0.04497586437117445
Male,2.0,Undergraduate,Full-Time,408333.3333333333,17600000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,860.0,39400000.0,18300000.0,5600000.0,1236,36.0,Single,Engineering & Technology,Salary,Nagaland,Home Renovation,51019.57378555321,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5918367346938775,0.12494589498502828
Male,1.0,Undergraduate,Self-Employed,216666.66666666666,5500000.0,168.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,820.0,16400000.0,11300000.0,2000000.0,1402,32.0,Single,Other,Business Income,Jammu and Kashmir,Business Expansion,24229.629179623167,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.1153846153846154,0.11182905775210693
Male,5.0,Higher Secondary,Self-Employed,400000.0,17000000.0,120.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,666.0,27500000.0,15300000.0,2900000.0,3264,33.0,Single,Construction,Self-Employment Income,Haryana,Home Purchase,47752.829962671385,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.5416666666666665,0.11938207490667846
Male,1.0,Undergraduate,Contract,591666.6666666666,26000000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,727.0,41600000.0,27800000.0,8900000.0,4810,30.0,Single,Government Services,Salary,Lakshadweep,Home Purchase,10000.128051473826,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.6619718309859155,0.016901624875730412
Female,2.0,Higher Secondary,Self-Employed,141666.66666666666,3500000.0,240.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,693.0,10100000.0,6500000.0,1700000.0,1034,39.0,Single,Manufacturing,Business Income,West Bengal,Working Capital,16263.064239334,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0588235294117645,0.1147981005129459
Female,2.0,Higher Secondary,Self-Employed,525000.0,18100000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,671.0,34700000.0,18600000.0,5400000.0,3540,28.0,Married,Business & Management,Self-Employment Income,Bihar,Home Renovation,58669.44985007731,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.873015873015873,0.11175133304776631
Male,5.0,Higher Secondary,Full-Time,350000.0,12600000.0,216.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,571.0,30000000.0,17900000.0,6200000.0,4148,38.0,Married,Construction,Salary,Uttar Pradesh,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0,0.0
Male,4.0,Higher Secondary,Self-Employed,366666.6666666667,15000000.0,144.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,459.0,20300000.0,13800000.0,2400000.0,3499,44.0,Single,Business & Management,Business Income,Rajasthan,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.409090909090909,0.0
Male,0.0,Undergraduate,Full-Time,4301.0,118000.0,360.0,Urban,Home Loan,1,ds1_loan_prediction,720.1684953749691,35629.521107588545,14121.972700397288,5867.709572405216,457,30.0,Married,Other,Salary,Ladakh,Home Renovation,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.2862900100751764,0.0
Female,1.0,Higher Secondary,Self-Employed,358333.3333333333,16300000.0,168.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,792.0,15000000.0,14200000.0,4000000.0,3828,25.0,In a relationship,Business & Management,Business Income,Jharkhand,Home Renovation,10603.296687025962,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.7906976744186047,0.02959059540565385
Male,0.0,Undergraduate,Full-Time,3750.0,176000.0,360.0,Urban,Home Loan,0,ds1_loan_prediction,727.1071197033383,41240.44457155326,16928.426207100954,2235.883381658736,77,38.0,Single,Student,Salary,Uttarakhand,Home Renovation,640.1640654368166,True,False,True,True,True,True,False,True,True,True,True,True,True,True,3.911111111111111,0.17071041744981777
Female,4.0,Higher Secondary,Self-Employed,25000.0,1000000.0,240.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,655.0,1600000.0,1500000.0,400000.0,1146,52.0,Separated,Hospitality & Tourism,Business Income,Bihar,Home Renovation,2713.9011761151464,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.3333333333333335,0.10855604704460586
Male,0.0,Undergraduate,Full-Time,2583.0,120000.0,360.0,Urban,Home Loan,1,ds1_loan_prediction,661.8605008606817,24934.679840848556,12360.847566091115,3141.184684985724,393,38.0,In a relationship,Retail & Customer Service,Salary,Andhra Pradesh,Home Purchase,358.4457432744947,True,False,True,True,True,True,False,True,True,True,True,True,True,True,3.8714672861014323,0.1387710968929519
