age,gender,marital_status,number_of_dependents,education_level,employment_type,occupation,income_type,state,area_type,monthly_income,loan_type,loan_amount_requested,loan_tenure_months,loan_purpose,credit_score,existing_emi,savings_balance,total_assets_value,liquid_assets_value,loan_to_income_ratio,debt_to_income_ratio,loan_status
44.0,1,2,3.0,1,2,5,2,4,1,308333.3333333333,0,9000000.0,72.0,3,483.0,37655.89870336067,3600000.0,23200000.0,13500000.0,2.4324324324324325,0.1221272390379265,0
22.0,1,2,5.0,0,3,1,1,20,1,141666.66666666666,1,5200000.0,192.0,2,820.0,965.3985971323642,1000000.0,7900000.0,5000000.0,3.0588235294117645,0.006814578332699,1
38.0,0,4,0.0,1,1,14,2,8,0,2507.0,1,56000.0,360.0,2,656.5876144267827,216.3635350837287,3617.289299332236,34178.2633817496,9219.498790435362,1.8614545938040157,0.0863037634957035,1
38.0,1,2,2.0,0,1,1,2,10,0,158333.33333333334,0,4500000.0,72.0,3,805.0,29524.677689586235,2300000.0,12400000.0,7100000.0,2.3684210526315788,0.1864716485658077,1
26.0,1,4,0.0,1,3,7,3,22,2,391666.6666666667,1,16200000.0,192.0,1,317.0,0.0,2500000.0,25000000.0,11900000.0,3.4468085106382977,0.0,0
22.0,0,4,0.0,1,1,11,2,6,2,3180.0,1,71000.0,360.0,2,499.19127120493226,20.284498929701627,3819.4669408653754,3787.6805911766246,1168.9683804472995,1.860587002096436,0.0063787732483338,0
21.0,1,2,3.0,0,3,11,3,30,1,525000.0,1,23900000.0,192.0,1,656.0,0.0,5100000.0,42300000.0,20300000.0,3.7936507936507935,0.0,1
38.0,0,4,3.0,1,3,11,3,33,2,416666.6666666667,1,13900000.0,96.0,1,555.0,0.0,4800000.0,41900000.0,22900000.0,2.78,0.0,1
45.0,1,4,2.0,1,3,4,3,22,2,591666.6666666666,1,18800000.0,144.0,1,838.0,23234.816710001614,4900000.0,27800000.0,21500000.0,2.647887323943662,0.0392701127492985,1
50.0,1,2,5.0,0,1,11,2,12,0,433333.3333333333,0,12200000.0,240.0,0,513.0,28595.14369122059,5400000.0,37600000.0,22200000.0,2.3461538461538463,0.0659887931335859,0
35.0,1,2,2.0,0,3,1,0,23,1,225000.0,1,9400000.0,168.0,1,701.0,34228.168020879275,1900000.0,15600000.0,11800000.0,3.4814814814814814,0.1521251912039078,1
32.0,1,4,2.0,0,3,11,3,9,1,333333.3333333333,0,8500000.0,72.0,0,323.0,28697.185827985933,4100000.0,30600000.0,18400000.0,2.125,0.0860915574839578,0
40.0,1,4,2.0,0,1,1,2,10,1,541666.6666666666,0,14100000.0,24.0,3,709.0,0.0,4000000.0,38600000.0,24900000.0,2.169230769230769,0.0,1
21.0,1,2,1.0,1,3,4,0,18,1,808333.3333333334,1,25500000.0,216.0,2,741.0,57810.44129058454,4900000.0,67800000.0,39700000.0,2.6288659793814433,0.0715180716996922,1
22.0,0,4,3.0,0,3,13,0,34,2,466666.6666666667,0,11600000.0,144.0,0,756.0,40754.35966691419,7800000.0,31300000.0,26200000.0,2.0714285714285716,0.0873307707148161,1
22.0,1,4,4.0,0,3,12,0,7,1,33333.333333333336,1,1400000.0,120.0,2,665.0,287.2798642116302,200000.0,2300000.0,1700000.0,3.5,0.0086183959263489,1
38.0,1,4,0.0,1,3,4,3,24,0,783333.3333333334,0,19200000.0,240.0,3,708.0,80699.57050844352,13200000.0,74100000.0,36600000.0,2.0425531914893615,0.1030207283086512,1
32.0,0,4,2.0,1,1,1,2,13,2,616666.6666666666,0,16000000.0,240.0,3,358.0,38811.71814198657,4300000.0,53300000.0,31100000.0,2.1621621621621623,0.0629379213113295,0
48.0,1,2,4.0,0,1,13,2,10,1,166666.66666666666,1,6000000.0,144.0,2,837.0,10502.01433332664,2300000.0,11800000.0,8600000.0,3.0,0.0630120859999598,1
47.0,1,2,0.0,0,3,11,0,14,1,391666.6666666667,0,10600000.0,240.0,3,512.0,15118.935739816314,7000000.0,31700000.0,19300000.0,2.25531914893617,0.0386015380591054,0
48.0,0,2,3.0,1,1,5,2,2,2,566666.6666666666,1,21200000.0,24.0,2,433.0,17984.09655194066,6300000.0,42100000.0,29500000.0,3.1176470588235294,0.0317366409740129,1
21.0,1,1,4.0,0,1,10,2,22,2,350000.0,1,11100000.0,96.0,1,526.0,0.0,4900000.0,33500000.0,21700000.0,2.642857142857143,0.0,0
27.0,1,4,1.0,0,1,13,2,14,0,241666.66666666663,1,7400000.0,120.0,1,874.0,33747.42172203523,3300000.0,15000000.0,13400000.0,2.5517241379310347,0.1396445036773871,1
38.0,1,2,5.0,1,1,7,2,21,1,58333.333333333336,0,1700000.0,216.0,3,757.0,6440.927995367982,600000.0,4800000.0,2700000.0,2.4285714285714284,0.1104159084920225,1
30.0,1,2,4.0,1,1,6,2,10,1,183333.33333333337,1,8600000.0,72.0,1,601.0,0.0,3300000.0,15600000.0,10000000.0,3.909090909090909,0.0,1
49.0,1,4,4.0,1,1,4,2,6,1,358333.3333333333,1,11500000.0,240.0,2,337.0,12859.487698039651,5200000.0,39300000.0,22200000.0,2.6744186046511627,0.0358869424131339,0
26.0,1,1,1.0,0,3,2,0,8,2,433333.3333333333,1,20500000.0,120.0,2,407.0,0.0,3800000.0,26500000.0,22000000.0,3.942307692307693,0.0,0
40.0,0,5,1.0,1,1,5,2,8,1,616666.6666666666,0,17900000.0,72.0,3,460.0,34860.386178832196,5000000.0,34800000.0,30900000.0,2.418918918918919,0.0565303559656738,0
37.0,1,4,0.0,1,1,3,2,33,1,2500.0,1,96000.0,480.0,1,654.6143315620368,0.0,9688.36996638634,32875.404780333505,11161.149466844205,3.2,0.0,0
27.0,1,2,4.0,0,3,1,3,6,2,258333.33333333337,1,8600000.0,168.0,1,427.0,21827.76771870951,3700000.0,20500000.0,13600000.0,2.774193548387097,0.0844945847175852,0
41.0,1,4,0.0,0,1,1,2,33,1,141666.66666666666,1,5700000.0,144.0,2,422.0,0.0,900000.0,11900000.0,7400000.0,3.3529411764705883,0.0,0
35.0,1,4,4.0,0,1,15,2,27,0,50000.0,1,1600000.0,72.0,2,784.0,3664.3258154800974,500000.0,2800000.0,2400000.0,2.6666666666666665,0.0732865163096019,1
28.0,1,4,5.0,0,1,1,2,33,2,183333.33333333337,1,8100000.0,48.0,1,409.0,4309.469657945843,2400000.0,7600000.0,7300000.0,3.6818181818181817,0.02350619813425,0
36.0,0,4,2.0,1,1,6,2,0,0,433333.3333333333,1,16200000.0,144.0,1,890.0,0.0,3900000.0,39800000.0,19700000.0,3.1153846153846154,0.0,1
44.0,1,2,2.0,1,1,4,2,20,1,666666.6666666666,1,31900000.0,192.0,1,806.0,96700.09244156494,5400000.0,50300000.0,28600000.0,3.9875,0.1450501386623474,1
40.0,1,2,5.0,1,1,4,2,10,0,775000.0,1,34000000.0,72.0,1,742.0,0.0,8200000.0,45800000.0,41000000.0,3.655913978494623,0.0,1
36.0,0,4,0.0,0,1,1,2,13,2,733333.3333333334,1,31200000.0,48.0,1,826.0,67231.69088512898,8600000.0,45300000.0,41900000.0,3.5454545454545454,0.0916795784797213,1
35.0,1,2,0.0,0,0,11,2,23,2,583333.3333333334,1,18300000.0,72.0,1,541.0,50036.50518456286,8300000.0,41800000.0,29100000.0,2.6142857142857143,0.0857768660306791,0
42.0,1,2,5.0,0,1,1,2,23,1,91666.66666666669,1,4000000.0,24.0,1,362.0,5294.928960498202,1100000.0,7700000.0,4600000.0,3.636363636363636,0.0577628613872531,1
21.0,0,4,2.0,0,1,2,2,2,0,125000.0,1,4500000.0,216.0,2,428.0,29576.414833898227,1100000.0,12400000.0,6700000.0,3.0,0.2366113186711858,0
56.0,1,2,4.0,0,1,1,2,4,0,675000.0,1,28000000.0,96.0,2,663.0,19010.152020050504,5500000.0,51600000.0,31500000.0,3.45679012345679,0.0281631881778526,1
41.0,1,4,3.0,0,0,13,2,14,2,433333.3333333333,1,17200000.0,216.0,2,768.0,44358.12452794765,3800000.0,30200000.0,15500000.0,3.3076923076923075,0.1023649027568022,1
34.0,0,2,0.0,0,3,10,1,34,1,258333.33333333337,1,8500000.0,96.0,2,614.0,0.0,3300000.0,20600000.0,14300000.0,2.7419354838709675,0.0,1
26.0,0,2,0.0,1,1,3,2,21,2,2645.0,1,120000.0,360.0,2,500.58899370242233,321.539389836948,6206.491709707004,23198.553788799716,9896.401841805508,3.780718336483932,0.1215649867058404,0
36.0,0,2,0.0,1,1,4,2,33,2,791666.6666666666,1,28400000.0,216.0,2,577.0,99064.24695507946,14100000.0,60800000.0,44300000.0,2.9894736842105263,0.1251337856274688,1
53.0,1,2,5.0,1,3,11,0,3,1,800000.0,0,20600000.0,72.0,0,456.0,0.0,11600000.0,61600000.0,33300000.0,2.1458333333333335,0.0,0
29.0,0,2,4.0,1,3,6,0,19,1,600000.0,1,26000000.0,72.0,1,571.0,0.0,4200000.0,31500000.0,26800000.0,3.611111111111111,0.0,1
34.0,1,4,3.0,0,3,11,3,28,1,683333.3333333334,1,20600000.0,120.0,2,441.0,136380.62683407427,6100000.0,62700000.0,35200000.0,2.5121951219512195,0.1995814051230355,0
21.0,1,2,2.0,1,1,3,2,13,2,4566.0,1,100000.0,360.0,2,709.1980680576294,764.023048812345,2776.7494353952707,4439.372594027127,2074.736512632579,1.8250839538618775,0.1673287448121649,0
42.0,0,2,4.0,1,3,11,0,31,2,475000.0,1,16900000.0,48.0,2,656.0,0.0,8400000.0,50800000.0,30400000.0,2.9649122807017543,0.0,1
25.0,0,2,3.0,1,3,4,1,21,1,333333.3333333333,1,10600000.0,120.0,1,318.0,0.0,4900000.0,19500000.0,12900000.0,2.65,0.0,0
34.0,0,4,0.0,1,1,6,2,12,1,2917.0,1,84000.0,360.0,1,703.9518749428325,344.2393161308673,743.3520756209534,20985.5363780102,6816.350253374707,2.399725745629071,0.118011421368141,1
34.0,1,2,3.0,0,0,1,2,24,1,491666.6666666667,1,22400000.0,72.0,1,375.0,0.0,4800000.0,39900000.0,22900000.0,3.7966101694915255,0.0,0
38.0,0,2,4.0,1,3,5,3,14,1,491666.6666666667,1,19700000.0,120.0,1,431.0,66969.6149545351,5300000.0,40500000.0,28000000.0,3.3389830508474576,0.1362093863482069,0
49.0,0,2,3.0,1,1,6,2,12,1,441666.6666666667,1,15000000.0,72.0,1,717.0,0.0,5300000.0,33500000.0,22400000.0,2.830188679245283,0.0,1
29.0,0,2,2.0,1,1,1,2,22,2,183333.33333333337,0,4800000.0,72.0,3,721.0,14041.598278308342,2200000.0,11000000.0,9100000.0,2.1818181818181817,0.0765905360635,1
44.0,1,2,5.0,1,1,6,2,22,1,308333.3333333333,1,14000000.0,24.0,2,469.0,44270.796062987174,2800000.0,15200000.0,10800000.0,3.783783783783784,0.1435809602042827,1
24.0,1,4,5.0,0,3,2,3,1,1,783333.3333333334,0,23100000.0,72.0,0,762.0,0.0,6600000.0,51500000.0,28900000.0,2.4574468085106385,0.0,1
46.0,0,2,5.0,0,1,1,2,9,0,216666.66666666663,1,9100000.0,48.0,1,309.0,10960.93311003724,3400000.0,17100000.0,9300000.0,3.5,0.0505889220463257,1
33.0,1,1,4.0,1,1,1,2,13,2,391666.6666666667,1,15700000.0,48.0,2,868.0,50074.437584590705,4800000.0,24400000.0,18600000.0,3.3404255319148937,0.1278496278755507,1
33.0,0,4,4.0,1,2,6,2,18,0,658333.3333333334,1,31400000.0,96.0,1,698.0,28944.60383425419,5100000.0,61700000.0,33800000.0,3.9746835443037978,0.0439664868368418,1
24.0,1,1,5.0,1,3,5,0,30,2,358333.3333333333,1,13800000.0,216.0,1,618.0,39350.33013357407,2400000.0,26800000.0,16400000.0,3.2093023255813953,0.1098148747913695,1
30.0,0,4,1.0,1,3,7,0,34,1,516666.6666666667,1,19700000.0,216.0,1,820.0,0.0,4700000.0,34900000.0,20300000.0,3.1774193548387095,0.0,1
36.0,1,2,0.0,0,3,1,0,4,2,175000.0,1,8300000.0,240.0,1,765.0,19666.90040226492,2100000.0,13300000.0,9800000.0,3.952380952380953,0.1123822880129424,1
31.0,0,1,5.0,1,1,5,2,20,2,266666.6666666667,1,12200000.0,72.0,2,493.0,25905.33200575032,2100000.0,22700000.0,8800000.0,3.8125,0.0971449950215637,0
47.0,0,5,0.0,1,3,14,1,28,1,15759.0,1,55000.0,360.0,1,730.3120813926424,472.3020313729139,43547.48142805486,164033.4864140569,35929.922501593115,0.2908390972354421,0.0299703046749739,1
27.0,0,4,0.0,0,2,10,2,28,1,175000.0,0,4700000.0,24.0,0,459.0,17315.754322721095,1200000.0,14600000.0,9300000.0,2.238095238095238,0.0989471675584062,0
31.0,1,2,2.0,1,1,12,2,33,1,6700.0,1,230000.0,300.0,1,732.1198719590379,835.4000885290066,11420.127592040462,36279.92104253554,16882.18996336389,2.8606965174129355,0.1246865803774636,1
52.0,1,2,1.0,1,2,6,2,35,1,3750.0,1,116000.0,360.0,2,661.3830218646435,0.0,7923.060032709493,49535.58773963958,13043.40503705473,2.577777777777778,0.0,1
29.0,0,4,4.0,0,3,1,0,28,2,108333.33333333331,1,3400000.0,24.0,1,763.0,12246.92953798144,1400000.0,10500000.0,6500000.0,2.6153846153846154,0.1130485803505979,1
49.0,0,2,1.0,1,1,6,2,28,1,225000.0,1,8100000.0,192.0,2,691.0,66653.30984622137,2100000.0,15800000.0,10200000.0,3.0,0.2962369326498727,1
48.0,1,4,2.0,0,3,13,1,28,0,150000.0,1,5700000.0,48.0,1,809.0,0.0,2400000.0,11800000.0,8700000.0,3.1666666666666665,0.0,1
24.0,0,2,2.0,1,3,11,0,29,2,391666.6666666667,1,15100000.0,96.0,2,799.0,48125.864304359064,4700000.0,27600000.0,15400000.0,3.2127659574468086,0.1228745471600656,1
34.0,0,2,4.0,1,1,7,2,22,2,600000.0,1,23100000.0,144.0,2,632.0,78572.43061945171,4400000.0,36900000.0,23800000.0,3.2083333333333335,0.1309540510324195,1
30.0,1,2,4.0,0,3,10,3,9,1,358333.3333333333,1,11400000.0,24.0,1,560.0,0.0,3300000.0,26100000.0,12200000.0,2.6511627906976742,0.0,1
39.0,1,1,4.0,1,3,7,0,35,2,458333.3333333333,1,18900000.0,72.0,2,379.0,31556.58542970705,3100000.0,44600000.0,21600000.0,3.4363636363636365,0.0688507318466335,0
37.0,1,2,0.0,1,1,14,2,21,0,5923.0,1,211000.0,360.0,2,650.0,1066.803728814749,8817.072335716177,45138.21513976589,13949.464005290403,2.9686532725533232,0.1801120595669001,1
21.0,1,2,0.0,0,1,2,2,9,1,158333.33333333334,1,6500000.0,120.0,2,523.0,39092.12586934376,1100000.0,10800000.0,7300000.0,3.4210526315789473,0.2468976370695395,0
46.0,0,0,3.0,0,3,1,3,20,1,75000.0,1,2300000.0,144.0,2,900.0,13021.01199662612,1100000.0,5700000.0,4400000.0,2.5555555555555554,0.1736134932883482,1
37.0,1,1,1.0,0,3,11,0,2,1,816666.6666666666,1,36000000.0,144.0,1,629.0,138196.06190706018,11200000.0,73100000.0,41000000.0,3.673469387755102,0.1692196676412982,1
34.0,0,4,0.0,0,3,10,3,13,2,208333.33333333337,1,8800000.0,168.0,2,389.0,0.0,3600000.0,20800000.0,12100000.0,3.52,0.0,0
27.0,1,4,0.0,0,0,0,2,1,0,3598.0,1,100000.0,360.0,1,717.5629340272095,458.52974465808734,13860.402076797343,37377.75519499365,11769.30489153255,2.316101537891422,0.1274401736125868,0
50.0,1,2,5.0,1,1,9,2,6,1,266666.6666666667,1,10600000.0,24.0,1,432.0,13740.122822537363,3700000.0,25100000.0,14900000.0,3.3125,0.0515254605845151,1
27.0,1,4,0.0,1,3,5,0,15,2,325000.0,1,12800000.0,216.0,2,587.0,25403.248087207023,5000000.0,27400000.0,17600000.0,3.282051282051282,0.0781638402683293,1
35.0,0,4,0.0,1,3,11,3,24,2,783333.3333333334,1,36100000.0,120.0,1,615.0,119267.0372938309,9100000.0,61500000.0,36500000.0,3.8404255319148937,0.1522557922899969,1
42.0,1,4,0.0,1,3,11,0,19,0,6822.0,1,141000.0,360.0,2,787.8012313214857,124.52582627097608,3450.342065960371,23376.27867291146,11609.225512829398,1.7223688068015244,0.018253565856197,1
35.0,0,4,2.0,0,1,13,2,24,2,141666.66666666666,0,4200000.0,168.0,3,829.0,15263.757481716551,1600000.0,8000000.0,6200000.0,2.4705882352941178,0.1077441704591756,1
22.0,1,1,5.0,1,3,11,0,10,0,741666.6666666666,0,19100000.0,240.0,0,329.0,62844.30327304261,10000000.0,64200000.0,39500000.0,2.146067415730337,0.0847338920535406,0
47.0,0,2,1.0,1,3,4,3,33,0,808333.3333333334,1,35900000.0,24.0,2,719.0,0.0,10900000.0,58500000.0,31300000.0,3.701030927835052,0.0,1
48.0,1,2,2.0,1,3,1,1,5,0,183333.33333333337,1,8100000.0,96.0,2,710.0,15004.47417486896,1000000.0,11700000.0,8300000.0,3.6818181818181817,0.0818425864083761,1
38.0,0,4,2.0,0,3,11,3,9,2,383333.3333333333,1,18400000.0,24.0,2,555.0,50059.704330582965,4200000.0,28500000.0,18400000.0,4.0,0.1305905330363033,1
43.0,1,4,1.0,1,2,1,2,15,2,500000.0,1,20100000.0,72.0,2,476.0,51765.207299315385,5500000.0,44600000.0,20700000.0,3.35,0.1035304145986307,0
44.0,0,2,1.0,0,3,11,3,22,1,366666.6666666667,1,16600000.0,216.0,2,385.0,11902.511243828185,5100000.0,24600000.0,18500000.0,3.772727272727273,0.0324613943013495,0
46.0,0,4,2.0,0,1,11,2,24,1,416666.6666666667,1,14700000.0,144.0,1,837.0,0.0,4800000.0,25900000.0,16500000.0,2.94,0.0,1
51.0,1,3,4.0,1,3,3,0,14,1,41666.666666666664,0,1200000.0,48.0,3,627.0,6700.319317956777,700000.0,3000000.0,2500000.0,2.4,0.1608076636309626,1
33.0,1,4,3.0,1,3,6,0,18,2,783333.3333333334,1,24600000.0,120.0,1,414.0,125619.59180004416,5600000.0,51600000.0,29400000.0,2.617021276595745,0.1603654363404819,0
35.0,1,4,4.0,0,3,13,1,15,0,725000.0,1,28200000.0,144.0,2,548.0,106609.57520020816,8500000.0,50000000.0,28300000.0,3.2413793103448274,0.1470476899313216,0
26.0,1,2,2.0,0,1,2,2,23,2,816666.6666666666,1,37600000.0,120.0,2,641.0,173259.6642191953,7600000.0,55100000.0,31000000.0,3.836734693877551,0.2121546908806473,1
32.0,1,2,4.0,0,2,15,2,9,0,3095.0,1,113000.0,360.0,2,689.732894303559,412.36035083302096,5319.80356414053,31597.738223220204,7835.320906972419,3.042541733979537,0.1332343621431408,1
36.0,0,1,0.0,0,1,2,2,4,1,241666.66666666663,0,6900000.0,120.0,0,320.0,57619.53981315771,1500000.0,14800000.0,9200000.0,2.3793103448275863,0.2384256819854802,0
41.0,0,4,2.0,0,3,1,1,29,2,341666.6666666667,1,11400000.0,168.0,2,505.0,38452.73470670908,5500000.0,31200000.0,15600000.0,2.7804878048780486,0.1125445893854899,0
28.0,1,2,4.0,0,1,10,2,19,1,58333.333333333336,1,2100000.0,168.0,1,619.0,0.0,1000000.0,6000000.0,3400000.0,3.0,0.0,1
51.0,1,0,5.0,0,1,11,2,20,1,783333.3333333334,1,36800000.0,240.0,1,891.0,75726.31644285186,8900000.0,58700000.0,28200000.0,3.914893617021277,0.0966718933313002,1
21.0,0,2,5.0,1,3,4,3,17,2,583333.3333333334,1,26200000.0,144.0,2,896.0,32172.973008984165,5700000.0,49000000.0,29300000.0,3.742857142857143,0.0551536680154014,1
49.0,0,3,1.0,0,3,11,0,28,1,175000.0,0,4900000.0,120.0,3,744.0,0.0,1000000.0,8600000.0,6400000.0,2.3333333333333335,0.0,1
36.0,1,2,3.0,0,3,13,3,28,2,391666.6666666667,1,17500000.0,96.0,1,585.0,66827.46789947877,4900000.0,18800000.0,14500000.0,3.723404255319149,0.1706233222965415,1
58.0,1,2,2.0,0,3,1,3,2,2,608333.3333333334,0,15200000.0,240.0,3,776.0,53170.44456984866,4100000.0,54800000.0,30500000.0,2.0821917808219177,0.0874034705257786,1
32.0,1,4,0.0,0,0,16,2,11,0,3833.0,1,110000.0,360.0,1,709.8608935704165,452.5409049017799,4869.64609801819,11544.691516936877,3898.211800689963,2.391512305417862,0.1180644155757317,1
39.0,1,4,5.0,1,3,5,0,30,2,58333.333333333336,1,1800000.0,168.0,1,571.0,3508.901538627282,400000.0,2900000.0,2300000.0,2.5714285714285716,0.0601525978050391,1
34.0,1,1,5.0,1,3,4,0,30,2,200000.0,1,6800000.0,96.0,2,464.0,18894.82067429931,1900000.0,14600000.0,11400000.0,2.8333333333333335,0.0944741033714965,0
42.0,1,2,3.0,0,1,1,2,21,1,200000.0,1,9300000.0,24.0,2,682.0,4703.669140734796,1500000.0,14200000.0,6700000.0,3.875,0.0235183457036739,1
26.0,1,4,5.0,1,3,6,0,27,1,200000.0,1,6900000.0,240.0,1,725.0,8886.764682620958,2400000.0,13300000.0,11200000.0,2.875,0.0444338234131047,1
38.0,1,4,0.0,1,1,3,2,16,1,2500.0,1,103000.0,360.0,1,774.0374903967614,33.78748886695253,8714.60015275422,6250.766033925276,2236.512193509747,3.433333333333333,0.013514995546781,1
44.0,1,3,4.0,1,1,4,2,12,0,133333.33333333334,1,4900000.0,96.0,1,685.0,16548.91063270366,1500000.0,10500000.0,5300000.0,3.0625,0.1241168297452774,1
31.0,1,2,1.0,1,1,14,2,15,0,1880.0,1,61000.0,360.0,2,682.9068089814683,86.79301343073917,5575.843429542654,9519.782640724368,3201.1601010969835,2.7039007092198584,0.0461664965057123,0
43.0,1,2,0.0,1,1,6,2,34,1,50000.0,1,2300000.0,96.0,1,627.0,1124.1142782100774,300000.0,4800000.0,2500000.0,3.8333333333333335,0.0224822855642015,1
43.0,1,2,2.0,0,1,0,2,18,0,4652.0,1,110000.0,360.0,1,655.9594341241597,0.0,3875.0312104382474,45789.920535583406,12190.07834582822,1.9704786471768416,0.0,1
40.0,1,2,0.0,1,1,7,2,19,1,158333.33333333334,1,5000000.0,144.0,2,312.0,13312.913738451512,2400000.0,14100000.0,7300000.0,2.6315789473684212,0.0840815604533779,0
21.0,1,2,1.0,1,3,9,3,31,1,275000.0,1,11700000.0,48.0,2,682.0,13522.649680073211,1600000.0,22900000.0,13900000.0,3.5454545454545454,0.0491732715639025,1
44.0,1,3,0.0,1,3,5,0,0,1,625000.0,1,28900000.0,120.0,2,632.0,81621.59149046468,9900000.0,67000000.0,34600000.0,3.8533333333333335,0.1305945463847435,1
27.0,1,4,5.0,1,1,1,2,11,2,783333.3333333334,1,36800000.0,120.0,2,509.0,57968.902757636904,6300000.0,56800000.0,28700000.0,3.914893617021277,0.0740028545842173,0
33.0,1,4,2.0,1,0,12,2,12,0,5532.0,1,162000.0,360.0,1,668.5302950747152,129.37136584014996,6804.2953067263215,24154.547399934803,8981.431031164555,2.4403470715835143,0.0233860025018347,1
26.0,1,4,5.0,1,3,7,3,18,2,600000.0,1,21300000.0,24.0,2,801.0,65181.88915097133,7200000.0,39200000.0,27600000.0,2.9583333333333335,0.1086364819182855,1
29.0,0,1,0.0,1,1,5,2,19,1,533333.3333333334,0,14000000.0,96.0,0,486.0,0.0,3700000.0,45400000.0,27600000.0,2.1875,0.0,0
32.0,1,1,2.0,0,3,1,3,12,0,616666.6666666666,1,28200000.0,96.0,2,376.0,21308.87737939503,5200000.0,49500000.0,22600000.0,3.810810810810811,0.0345549362909108,0
26.0,1,4,0.0,0,1,1,2,30,2,166666.66666666666,0,4700000.0,24.0,0,820.0,6248.993106239176,1200000.0,14300000.0,9100000.0,2.35,0.037493958637435,1
41.0,1,2,4.0,0,3,11,0,28,2,241666.66666666663,1,8900000.0,216.0,1,827.0,9384.26558789481,1600000.0,16600000.0,12800000.0,3.068965517241379,0.0388314438119785,1
37.0,0,4,2.0,1,1,1,2,27,2,658333.3333333334,0,18500000.0,216.0,3,727.0,48618.42554160847,7100000.0,59300000.0,26700000.0,2.3417721518987342,0.0738507729745951,1
21.0,0,4,2.0,1,3,4,0,16,1,683333.3333333334,1,23600000.0,72.0,2,495.0,67144.49963477999,6100000.0,66900000.0,33300000.0,2.8780487804878048,0.0982602433679707,0
24.0,0,4,3.0,0,3,1,3,20,1,50000.0,1,1700000.0,168.0,1,521.0,3371.6425939154847,600000.0,3300000.0,2300000.0,2.8333333333333335,0.0674328518783096,0
37.0,0,4,4.0,1,3,7,0,18,2,650000.0,1,25600000.0,48.0,1,665.0,64548.41136884606,8200000.0,38800000.0,35500000.0,3.282051282051282,0.0993052482597631,1
35.0,1,1,1.0,1,1,1,2,6,2,541666.6666666666,1,18500000.0,192.0,2,815.0,80953.33078054334,4000000.0,33700000.0,17400000.0,2.8461538461538463,0.1494523029794646,1
32.0,1,2,5.0,0,3,10,0,32,0,616666.6666666666,1,24000000.0,192.0,1,854.0,20150.70108637538,8700000.0,40300000.0,29300000.0,3.243243243243243,0.0326768125725006,1
40.0,0,4,2.0,1,0,7,2,15,2,541666.6666666666,0,16200000.0,120.0,0,809.0,0.0,8600000.0,40500000.0,21800000.0,2.4923076923076923,0.0,1
34.0,0,2,5.0,1,3,4,0,8,2,91666.66666666669,1,3900000.0,24.0,2,538.0,10270.827620489505,1600000.0,7600000.0,5900000.0,3.5454545454545454,0.1120453922235218,1
41.0,1,2,4.0,1,2,13,2,34,0,3400.0,1,123000.0,360.0,2,518.6946968007574,0.0,6087.565258488738,12788.999769213446,6192.889392894005,3.014705882352941,0.0,0
39.0,0,1,1.0,1,0,11,2,25,1,3481.0,1,155000.0,36.0,1,701.1985999165304,438.1701681719721,4643.038666126783,13239.98183475123,5249.043364439019,3.7106195537680744,0.1258747969468463,0
37.0,1,4,0.0,0,1,10,2,14,1,3620.0,1,25000.0,120.0,2,720.7468827416452,21.72694901492088,15539.6802700026,23755.786149592623,10867.628315033486,0.5755064456721916,0.0060019196173814,1
48.0,0,4,2.0,1,3,4,1,6,1,700000.0,1,32600000.0,120.0,2,384.0,45786.22770446716,7000000.0,44100000.0,28600000.0,3.880952380952381,0.0654088967206673,0
35.0,1,4,3.0,1,1,4,2,34,1,191666.66666666663,0,5600000.0,216.0,0,420.0,16743.487121137,2100000.0,10700000.0,8800000.0,2.4347826086956523,0.08735732411028,0
28.0,1,2,3.0,1,1,1,2,1,2,75000.0,1,2800000.0,120.0,2,560.0,6516.007995499185,1300000.0,6200000.0,3200000.0,3.111111111111111,0.0868801066066558,1
23.0,1,2,5.0,0,1,13,2,26,1,750000.0,1,34300000.0,120.0,1,853.0,0.0,10100000.0,76700000.0,42300000.0,3.811111111111111,0.0,1
39.0,1,2,0.0,1,0,13,2,32,0,3716.0,1,128000.0,180.0,1,734.0825324302108,0.0,14219.936117629935,53420.041541796185,18347.849525953945,2.870470039468963,0.0,1
21.0,1,2,0.0,1,1,7,2,4,0,575000.0,1,20700000.0,192.0,2,857.0,72734.38299059741,8800000.0,54200000.0,23400000.0,3.0,0.1264945791140824,1
39.0,1,2,3.0,1,1,3,2,12,1,4000.0,1,290000.0,360.0,2,744.4716154339068,717.1903238860552,3907.721915393234,70318.29811942154,17048.70514600982,6.041666666666667,0.1792975809715138,0
28.0,1,1,3.0,1,3,11,3,30,1,158333.33333333334,1,7100000.0,72.0,2,583.0,5903.041201216325,2000000.0,11700000.0,8500000.0,3.736842105263158,0.0372823654813662,1
29.0,1,4,4.0,0,3,1,3,25,2,650000.0,0,19500000.0,168.0,3,739.0,0.0,4400000.0,35700000.0,24800000.0,2.5,0.0,1
21.0,1,4,3.0,0,3,11,0,29,2,733333.3333333334,1,26700000.0,120.0,2,379.0,0.0,9700000.0,62300000.0,36700000.0,3.034090909090909,0.0,0
21.0,1,2,0.0,1,1,1,2,5,1,483333.3333333333,1,21100000.0,72.0,1,414.0,0.0,5600000.0,31900000.0,21600000.0,3.6379310344827585,0.0,0
